DATE,CURRENT YEAR HIGH,CURRENT YEAR LOW,PREVIOUS YEAR DIVIDENDS,CURRENT YEAR DIVIDENDS,VOLUME,TODAY'S HIGH,TODAY'S LOW,LAST TRADED PRICE,CLOSING PRICE
2006-07-12,2.75,0.8,,,90000,2.0,2.0,2.0,2.0
2006-07-13,2.75,0.8,,,10000,2.01,2.0,2.0,2.0
2006-07-17,2.75,0.8,,,13770,2.0,1.88,1.88,1.88
2006-07-19,2.75,0.8,,,1000,2.2,2.2,2.2,2.2
2006-07-20,2.75,0.8,,,100000,2.0,2.0,2.0,2.0
2006-07-21,2.75,0.8,,,12000,2.0,2.0,2.0,2.0
2006-07-24,2.75,0.8,,,175080,1.93,1.92,1.92,1.92
2006-07-25,2.75,0.8,,,6382,2.0,2.0,2.0,2.0
2006-07-26,2.75,0.8,,,2000,2.1,2.1,2.1,2.1
2006-07-27,2.75,0.8,,,1828213,2.0,1.9,2.0,2.0
2006-07-31,2.75,0.8,,,317302,1.91,1.9,1.9,1.9
2006-08-02,2.75,0.8,,,227784,1.91,1.9,1.9,1.9
2006-08-03,2.75,0.8,,,6043,1.9,1.9,1.9,1.9
2006-08-04,2.75,0.8,,,2000,2.0,2.0,2.0,2.0
2006-08-08,2.75,0.8,,,3000,2.0,2.0,2.0,2.0
2006-08-09,2.75,0.8,,,722814,2.0,1.91,1.91,1.91
2006-08-10,2.75,0.8,,,33878,1.92,1.91,1.91,1.91
2006-08-11,2.75,0.8,,,43820,2.0,1.9,1.9,1.9
2006-08-14,2.75,0.8,,,210000,1.9,1.9,1.9,1.9
2006-08-15,2.75,0.8,,,49886,1.9,1.9,1.9,1.9
2006-08-16,2.75,0.8,,,21690547,1.91,1.91,1.91,1.91
2006-08-17,2.75,0.8,,,4002250,1.91,1.9,1.9,1.9
2006-08-18,2.75,0.8,,,100750,1.9,1.7,1.7,1.7
2006-08-21,2.75,0.8,,,910275,1.69,1.68,1.68,1.68
2006-08-22,2.75,0.8,,,1000,1.71,1.71,1.71,1.71
2006-08-23,2.75,0.8,,,941548,1.75,1.71,1.75,1.75
2006-08-24,2.75,0.8,,,4600,1.73,1.72,1.72,1.72
2006-08-29,2.75,0.8,,,1000,1.75,1.75,1.75,1.75
2006-08-30,2.75,0.8,,,1000,1.78,1.78,1.78,1.78
2006-08-31,2.75,0.8,,,170282,1.8,1.78,1.79,1.79
2006-09-01,2.75,0.8,,,15041,1.78,1.78,1.78,1.78
