DATE,CURRENT YEAR HIGH,CURRENT YEAR LOW,PREVIOUS YEAR DIVIDENDS,CURRENT YEAR DIVIDENDS,VOLUME,TODAY'S HIGH,TODAY'S LOW,LAST TRADED PRICE,CLOSING PRICE
2016-08-26,6.0,3.0,,,0,0.0,0.0,5.0,4.98
2016-08-29,6.0,3.0,,,26079,4.5,3.8,3.8,4.35
2016-08-30,6.0,3.0,,,0,0.0,0.0,3.8,4.35
2016-08-31,6.0,3.0,,,43509,4.5,4.5,4.5,4.5
2016-09-01,6.0,3.0,,,50000,4.5,4.5,4.5,4.5
2016-09-02,6.0,3.0,,,0,0.0,0.0,4.5,4.5
2016-09-05,6.0,3.0,,,0,0.0,0.0,4.5,4.5
2016-09-06,6.0,3.0,,,703333,5.0,4.99,5.0,5.0
2016-09-07,6.0,3.0,,,0,0.0,0.0,5.0,5.0
2016-09-08,6.0,3.0,,,8700,5.0,5.0,5.0,5.0
2016-09-09,6.0,3.0,,,1500,5.25,5.25,5.25,5.25
2016-09-12,6.0,3.0,,,26456,5.25,5.25,5.25,5.25
2016-09-13,6.0,3.0,,,18206,5.3,5.1,5.3,5.28
2016-09-14,6.0,3.0,,,84078,6.0,5.35,6.0,5.68
2016-09-15,6.0,3.0,,,0,0.0,0.0,6.0,5.68
2016-09-16,6.0,3.0,,,0,0.0,0.0,6.0,5.68
2016-09-19,6.0,3.0,,,0,0.0,0.0,6.0,5.68
2016-09-20,6.05,3.0,,,46953,6.05,6.0,6.0,6.03
2016-09-21,6.05,3.0,,,4867,6.0,5.8,6.0,5.93
2016-09-22,6.3,3.0,,,28870,6.3,6.0,6.0,6.01
2016-09-23,6.3,3.0,,,11273,6.3,5.8,5.8,5.92
2016-09-26,6.5,3.0,,,12528,6.5,5.92,6.5,5.95
2016-09-27,6.5,3.0,,0.0375,0,0.0,0.0,6.5,5.95
2016-09-28,6.5,3.0,,,5000,6.5,6.5,6.5,6.5
2016-09-29,6.5,3.0,,,0,0.0,0.0,6.5,6.5
2016-09-30,6.5,3.0,,,37984,5.95,5.3,5.3,5.57
2016-10-04,6.5,3.0,,,0,0.0,0.0,5.3,5.57
2016-10-05,6.5,3.0,,,8548,5.58,5.0,5.58,5.24
2016-10-06,6.5,3.0,,,0,0.0,0.0,5.58,5.24
2016-10-07,6.5,3.0,,,75955,5.0,5.0,5.0,5.0
2016-10-10,6.5,3.0,,,7300,5.24,4.85,4.85,5.06
2016-10-11,6.5,3.0,,,4031,5.05,5.05,5.05,5.05
2016-10-12,6.5,3.0,,,0,0.0,0.0,5.05,5.05
2016-10-13,6.5,3.0,,,0,0.0,0.0,5.05,5.05
2016-10-14,6.5,3.0,,,300,5.05,5.05,5.05,5.05
2016-10-18,6.5,3.0,,,275,5.0,5.0,5.0,5.0
2016-10-19,6.5,3.0,,,200,5.25,5.25,5.25,5.25
2016-10-20,6.5,3.0,,,12855,5.25,5.0,5.0,5.04
2016-10-21,6.5,3.0,,,0,0.0,0.0,5.0,5.04
2016-10-24,6.5,3.0,,,0,0.0,0.0,5.0,5.04
2016-10-25,6.5,3.0,,,0,0.0,0.0,5.0,5.04
2016-10-26,6.5,3.0,,,9420,5.0,5.0,5.0,5.0
2016-10-27,6.5,3.0,,,1000,5.0,4.95,4.95,4.98
2016-10-28,6.5,3.0,,,0,0.0,0.0,4.95,4.98
2016-10-31,6.5,3.0,,,4300,5.05,5.0,5.0,5.03
2016-11-01,6.5,3.0,,,0,0.0,0.0,5.0,5.03
2016-11-02,6.5,3.0,,,5850,5.05,5.05,5.05,5.05
2016-11-03,6.5,3.0,,,0,0.0,0.0,5.05,5.05
2016-11-04,6.5,3.0,,,0,0.0,0.0,5.05,5.05
2016-11-07,6.5,3.0,,,0,0.0,0.0,5.05,5.05
2016-11-08,6.5,3.0,,,0,0.0,0.0,5.05,5.05
2016-11-09,6.5,3.0,,,0,0.0,0.0,5.05,5.05
