DATE,CURRENT YEAR HIGH,CURRENT YEAR LOW,PREVIOUS YEAR DIVIDENDS,CURRENT YEAR DIVIDENDS,VOLUME,TODAY'S HIGH,TODAY'S LOW,LAST TRADED PRICE,CLOSING PRICE
2014-01-16,2.05,2.0,0.0508,,0,0.0,0.0,2.0,2.0
2014-01-17,2.05,2.0,0.0508,,50000,2.0,2.0,2.0,2.0
2014-01-20,2.05,2.0,0.0508,,0,0.0,0.0,2.0,2.0
2014-01-21,2.05,2.0,0.0508,,0,0.0,0.0,2.0,2.0
2014-01-22,2.05,2.0,0.0508,,0,0.0,0.0,2.0,2.0
2014-01-23,2.05,2.0,0.0508,,0,0.0,0.0,2.0,2.0
2014-01-24,2.05,2.0,0.0508,,0,0.0,0.0,2.0,2.0
2014-01-27,2.05,2.0,0.0508,,292000,2.0,2.0,2.0,2.0
2014-01-28,2.05,2.0,0.0508,,100000,2.0,2.0,2.0,2.0
2014-01-29,2.05,2.0,0.0508,,269000,2.0,2.0,2.0,2.0
2014-01-30,2.05,2.0,0.0508,0.0127,260400,2.0,2.0,2.0,2.0
2014-01-31,2.05,2.0,0.0508,0.0127,643,2.0,2.0,2.0,2.0
2014-02-03,2.05,2.0,0.0508,0.0127,54119,2.0,2.0,2.0,2.0
2014-02-04,2.05,2.0,0.0508,0.0127,44000,2.0,2.0,2.0,2.0
2014-02-05,2.05,2.0,0.0508,0.0127,148741,2.0,2.0,2.0,2.0
2014-02-06,2.05,2.0,0.0508,0.0127,0,0.0,0.0,2.0,2.0
2014-02-07,2.05,2.0,0.0508,0.0127,0,0.0,0.0,2.0,2.0
2014-02-10,2.05,2.0,0.0508,0.0127,0,0.0,0.0,2.0,2.0
2014-02-11,2.05,2.0,0.0508,0.0127,0,0.0,0.0,2.0,2.0
2014-02-12,2.05,2.0,0.0508,0.0127,0,0.0,0.0,2.0,2.0
2014-02-13,2.05,2.0,0.0508,0.0127,0,0.0,0.0,2.0,2.0
2014-02-14,2.05,2.0,0.0508,0.0127,50000,2.0,2.0,2.0,2.0
2014-02-17,2.05,2.0,0.0508,0.0127,0,0.0,0.0,2.0,2.0
2014-02-18,2.05,2.0,0.0508,0.0127,0,0.0,0.0,2.0,2.0
2014-02-19,2.05,2.0,0.0508,0.0127,824800,2.0,2.0,2.0,2.0
2014-02-20,2.05,2.0,0.0508,0.0127,150000,2.0,2.0,2.0,2.0
2014-02-21,2.05,2.0,0.0508,0.0127,0,0.0,0.0,2.0,2.0
2014-02-24,2.05,2.0,0.0508,0.0127,0,0.0,0.0,2.0,2.0
2014-02-25,2.05,2.0,0.0508,0.0127,0,0.0,0.0,2.0,2.0
2014-02-26,2.05,2.0,0.0508,0.0127,0,0.0,0.0,2.0,2.0
2014-02-27,2.05,2.0,0.0508,0.0127,0,0.0,0.0,2.0,2.0
2014-02-28,2.05,2.0,0.0508,0.0254,0,0.0,0.0,2.0,2.0
2014-03-03,2.05,2.0,0.0508,0.0254,920500,2.0,2.0,2.0,2.0
2014-03-04,2.05,2.0,0.0508,0.0254,153810,2.0,2.0,2.0,2.0
2014-03-06,2.05,2.0,0.0508,0.0254,200,2.0,2.0,2.0,2.0
2014-03-07,2.05,2.0,0.0508,0.0254,0,0.0,0.0,2.0,2.0
2014-03-10,2.05,2.0,0.0508,0.0254,0,0.0,0.0,2.0,2.0
2014-03-11,2.05,2.0,0.0508,0.0254,220000,2.0,2.0,2.0,2.0
2014-03-12,2.05,2.0,0.0508,0.0254,259569,2.0,2.0,2.0,2.0
2014-03-13,2.05,2.0,0.0508,0.0254,0,0.0,0.0,2.0,2.0
2014-03-14,2.05,2.0,0.0508,0.0254,975000,2.0,2.0,2.0,2.0
2014-03-17,2.05,2.0,0.0508,0.0254,0,0.0,0.0,2.0,2.0
2014-03-18,2.05,2.0,0.0508,0.0254,243298,2.0,2.0,2.0,2.0
2014-03-19,2.05,2.0,0.0508,0.0254,937582,2.0,2.0,2.0,2.0
2014-03-20,2.05,2.0,0.0508,0.0254,0,0.0,0.0,2.0,2.0
2014-03-21,2.05,2.0,0.0508,0.0254,1000000,2.0,2.0,2.0,2.0
2014-03-24,2.05,2.0,0.0508,0.0254,50000,2.0,2.0,2.0,2.0
2014-03-25,2.05,2.0,0.0508,0.0254,0,0.0,0.0,2.0,2.0
2014-03-26,2.05,2.0,0.0508,0.0254,0,0.0,0.0,2.0,2.0
2014-03-27,2.05,2.0,0.0508,0.0254,826618,2.0,2.0,2.0,2.0
2014-03-28,2.05,2.0,0.0508,0.0381,0,0.0,0.0,2.0,2.0
2014-03-31,2.05,2.0,0.0508,0.0381,0,0.0,0.0,2.0,2.0
2014-04-01,2.05,2.0,0.0508,0.0381,0,0.0,0.0,2.0,2.0
2014-04-02,2.05,2.0,0.0508,0.0381,0,0.0,0.0,2.0,2.0
2014-04-03,2.05,2.0,0.0508,0.0381,1649,2.0,2.0,2.0,2.0
2014-04-04,2.05,2.0,0.0508,0.0381,0,0.0,0.0,2.0,2.0
2014-04-07,2.05,2.0,0.0508,0.0381,518400,2.0,2.0,2.0,2.0
2014-04-08,2.05,2.0,0.0508,0.0381,0,0.0,0.0,2.0,2.0
2014-04-09,2.05,2.0,0.0508,0.0381,0,0.0,0.0,2.0,2.0
2014-04-10,2.05,2.0,0.0508,0.0381,733393,2.0,2.0,2.0,2.0
2014-04-11,2.05,2.0,0.0508,0.0381,0,0.0,0.0,2.0,2.0
2014-04-14,2.05,2.0,0.0508,0.0381,0,0.0,0.0,2.0,2.0
2014-04-15,2.05,2.0,0.0508,0.0381,835000,2.0,2.0,2.0,2.0
2014-04-16,2.05,2.0,0.0508,0.0381,0,0.0,0.0,2.0,2.0
2014-04-17,2.05,2.0,0.0508,0.0381,50000,2.0,2.0,2.0,2.0
2014-04-22,2.05,2.0,0.0508,0.0381,270000,2.0,2.0,2.0,2.0
2014-04-23,2.05,2.0,0.0508,0.0381,100000,2.0,2.0,2.0,2.0
2014-04-24,2.05,2.0,0.0508,0.0381,0,0.0,0.0,2.0,2.0
2014-04-25,2.05,2.0,0.0508,0.0381,150000,2.01,2.01,2.01,2.01
2014-04-28,2.05,2.0,0.0508,0.0381,25000,2.0,2.0,2.0,2.0
2014-04-29,2.05,2.0,0.0508,0.0381,0,0.0,0.0,2.0,2.0
2014-04-30,2.05,2.0,0.0508,0.0508,200000,2.0,2.0,2.0,2.0
2014-05-01,2.05,2.0,0.0508,0.0508,0,0.0,0.0,2.0,2.0
2014-05-02,2.05,2.0,0.0508,0.0508,500000,2.0,2.0,2.0,2.0
2014-05-05,2.05,2.0,0.0508,0.0508,0,0.0,0.0,2.0,2.0
2014-05-06,2.05,2.0,0.0508,0.0508,0,0.0,0.0,2.0,2.0
2014-05-07,2.05,2.0,0.0508,0.0508,0,0.0,0.0,2.0,2.0
2014-05-08,2.05,2.0,0.0508,0.0508,0,0.0,0.0,2.0,2.0
2014-05-09,2.05,2.0,0.0508,0.0508,0,0.0,0.0,2.0,2.0
2014-05-12,2.05,2.0,0.0508,0.0508,0,0.0,0.0,2.0,2.0
2014-05-13,2.05,2.0,0.0508,0.0508,75000,2.0,2.0,2.0,2.0
2014-05-14,2.05,2.0,0.0508,0.0508,700000,2.0,2.0,2.0,2.0
2014-05-15,2.05,2.0,0.0508,0.0508,0,0.0,0.0,2.0,2.0
2014-05-16,2.05,2.0,0.0508,0.0508,0,0.0,0.0,2.0,2.0
2014-05-19,2.05,2.0,0.0508,0.0508,0,0.0,0.0,2.0,2.0
2014-05-20,2.05,2.0,0.0508,0.0508,0,0.0,0.0,2.0,2.0
2014-05-21,2.05,2.0,0.0508,0.0508,28000,2.0,2.0,2.0,2.0
2014-05-22,2.05,2.0,0.0508,0.0508,347829,2.0,2.0,2.0,2.0
2014-05-26,2.05,2.0,0.0508,0.0508,0,0.0,0.0,2.0,2.0
2014-05-27,2.05,2.0,0.0508,0.0508,0,0.0,0.0,2.0,2.0
2014-05-28,2.05,2.0,0.0508,0.0508,0,0.0,0.0,2.0,2.0
2014-05-29,2.05,2.0,0.0508,0.0508,50000,2.0,2.0,2.0,2.0
2014-05-30,2.05,2.0,0.0508,0.0635,154000,2.0,2.0,2.0,2.0
2014-06-02,2.05,2.0,0.0508,0.0635,50000,2.0,2.0,2.0,2.0
2014-06-03,2.05,2.0,0.0508,0.0635,75000,2.0,2.0,2.0,2.0
2014-06-04,2.05,2.0,0.0508,0.0635,0,0.0,0.0,2.0,2.0
2014-06-05,2.05,2.0,0.0508,0.0635,17200,2.0,2.0,2.0,2.0
2014-06-06,2.05,2.0,0.0508,0.0635,0,0.0,0.0,2.0,2.0
2014-06-09,2.05,2.0,0.0508,0.0635,2320,2.0,2.0,2.0,2.0
2014-06-10,2.05,2.0,0.0508,0.0635,244036,2.0,2.0,2.0,2.0
2014-06-11,2.05,2.0,0.0508,0.0635,0,0.0,0.0,2.0,2.0
2014-06-12,2.05,2.0,0.0508,0.0635,181600,2.0,2.0,2.0,2.0
2014-06-13,2.05,2.0,0.0508,0.0635,78844,2.0,2.0,2.0,2.0
2014-06-16,2.05,2.0,0.0508,0.0635,0,0.0,0.0,2.0,2.0
2014-06-17,2.05,2.0,0.0508,0.0635,28000,2.0,2.0,2.0,2.0
2014-06-18,2.05,2.0,0.0508,0.0635,0,0.0,0.0,2.0,2.0
2014-06-19,2.05,2.0,0.0508,0.0635,0,0.0,0.0,2.0,2.0
2014-06-20,2.05,2.0,0.0508,0.0635,14400,2.0,2.0,2.0,2.0
2014-06-23,2.05,2.0,0.0508,0.0635,0,0.0,0.0,2.0,2.0
2014-06-24,2.05,2.0,0.0508,0.0635,48750,2.0,2.0,2.0,2.0
2014-06-25,2.05,2.0,0.0508,0.0635,434,2.0,2.0,2.0,2.0
2014-06-26,2.05,2.0,0.0508,0.0635,0,0.0,0.0,2.0,2.0
2014-06-27,2.05,2.0,0.0508,0.0635,0,0.0,0.0,2.0,2.0
2014-06-30,2.05,2.0,0.0508,0.0762,186416,2.0,2.0,2.0,2.0
2014-07-01,2.05,2.0,0.0508,0.0762,8244,2.0,2.0,2.0,2.0
2014-07-02,2.05,2.0,0.0508,0.0762,0,0.0,0.0,2.0,2.0
2014-07-03,2.05,2.0,0.0508,0.0762,1297,2.0,2.0,2.0,2.0
2014-07-04,2.05,2.0,0.0508,0.0762,0,0.0,0.0,2.0,2.0
2014-07-07,2.05,2.0,0.0508,0.0762,0,0.0,0.0,2.0,2.0
2014-07-08,2.05,2.0,0.0508,0.0762,10000,2.0,2.0,2.0,2.0
2014-07-09,2.05,2.0,0.0508,0.0762,0,0.0,0.0,2.0,2.0
2014-07-10,2.05,2.0,0.0508,0.0762,436000,2.0,2.0,2.0,2.0
2014-07-11,2.05,2.0,0.0508,0.0762,0,0.0,0.0,2.0,2.0
2014-07-14,2.05,2.0,0.0508,0.0762,0,0.0,0.0,2.0,2.0
2014-07-15,2.05,2.0,0.0508,0.0762,0,0.0,0.0,2.0,2.0
2014-07-16,2.05,2.0,0.0508,0.0762,0,0.0,0.0,2.0,2.0
2014-07-17,2.05,2.0,0.0508,0.0762,439700,2.0,2.0,2.0,2.0
2014-07-18,2.05,2.0,0.0508,0.0762,0,0.0,0.0,2.0,2.0
2014-07-21,2.05,2.0,0.0508,0.0762,2000,2.0,2.0,2.0,2.0
2014-07-22,2.05,2.0,0.0508,0.0762,0,0.0,0.0,2.0,2.0
2014-07-23,2.05,2.0,0.0508,0.0762,30000,2.0,2.0,2.0,2.0
2014-07-24,2.05,2.0,0.0508,0.0762,0,0.0,0.0,2.0,2.0
2014-07-25,2.05,2.0,0.0508,0.0762,0,0.0,0.0,2.0,2.0
2014-07-28,2.05,2.0,0.0508,0.0762,0,0.0,0.0,2.0,2.0
2014-07-29,2.05,2.0,0.0508,0.0762,0,0.0,0.0,2.0,2.0
2014-07-30,2.05,2.0,0.0508,0.0889,0,0.0,0.0,2.0,2.0
2014-07-31,2.05,2.0,0.0508,0.0889,1109863,2.0,2.0,2.0,2.0
2014-08-04,2.05,2.0,0.0508,0.0889,0,0.0,0.0,2.0,2.0
2014-08-05,2.05,2.0,0.0508,0.0889,0,0.0,0.0,2.0,2.0
2014-08-07,2.05,2.0,0.0508,0.0889,0,0.0,0.0,2.0,2.0
2014-08-08,2.05,2.0,0.0508,0.0889,412000,2.0,2.0,2.0,2.0
2014-08-11,2.05,2.0,0.0508,0.0889,60000,2.0,2.0,2.0,2.0
2014-08-12,2.05,2.0,0.0508,0.0889,0,0.0,0.0,2.0,2.0
2014-08-13,2.05,2.0,0.0508,0.0889,55000,2.0,2.0,2.0,2.0
2014-08-14,2.05,2.0,0.0508,0.0889,0,0.0,0.0,2.0,2.0
2014-08-15,2.05,2.0,0.0508,0.0889,100,2.0,2.0,2.0,2.0
2014-08-18,2.05,2.0,0.0508,0.0889,250000,2.0,2.0,2.0,2.0
2014-08-19,2.05,2.0,0.0508,0.0889,0,0.0,0.0,2.0,2.0
2014-08-20,2.05,2.0,0.0508,0.0889,0,0.0,0.0,2.0,2.0
2014-08-21,2.05,2.0,0.0508,0.0889,0,0.0,0.0,2.0,2.0
2014-08-22,2.05,2.0,0.0508,0.0889,300000,2.0,2.0,2.0,2.0
2014-08-25,2.05,2.0,0.0508,0.0889,0,0.0,0.0,2.0,2.0
2014-08-26,2.05,2.0,0.0508,0.0889,0,0.0,0.0,2.0,2.0
2014-08-27,2.05,2.0,0.0508,0.0889,0,0.0,0.0,2.0,2.0
2014-08-28,2.05,2.0,0.0508,0.0889,1000,2.0,2.0,2.0,2.0
2014-08-29,2.05,2.0,0.0508,0.1016,0,0.0,0.0,2.0,2.0
2014-09-01,2.05,2.0,0.0508,0.1016,0,0.0,0.0,2.0,2.0
2014-09-02,2.05,2.0,0.0508,0.1016,0,0.0,0.0,2.0,2.0
2014-09-03,2.05,2.0,0.0508,0.1016,0,0.0,0.0,2.0,2.0
2014-09-04,2.05,2.0,0.0508,0.1016,240000,2.0,2.0,2.0,2.0
2014-09-05,2.05,2.0,0.0508,0.1016,1000000,2.0,2.0,2.0,2.0
2014-09-08,2.05,2.0,0.0508,0.1016,0,0.0,0.0,2.0,2.0
2014-09-09,2.05,2.0,0.0508,0.1016,0,0.0,0.0,2.0,2.0
2014-09-10,2.05,2.0,0.0508,0.1016,0,0.0,0.0,2.0,2.0
2014-09-11,2.05,2.0,0.0508,0.1016,277400,2.0,2.0,2.0,2.0
2014-09-12,2.05,2.0,0.0508,0.1016,0,0.0,0.0,2.0,2.0
2014-09-15,2.05,2.0,0.0508,0.1016,0,0.0,0.0,2.0,2.0
2014-09-16,2.05,2.0,0.0508,0.1016,0,0.0,0.0,2.0,2.0
2014-09-17,2.05,2.0,0.0508,0.1016,145700,2.0,2.0,2.0,2.0
2014-09-18,2.05,2.0,0.0508,0.1016,0,0.0,0.0,2.0,2.0
2014-09-19,2.05,2.0,0.0508,0.1016,1093000,2.0,2.0,2.0,2.0
2014-09-22,2.05,2.0,0.0508,0.1016,487000,2.0,2.0,2.0,2.0
2014-09-23,2.05,2.0,0.0508,0.1016,340600,2.0,2.0,2.0,2.0
2014-09-24,2.05,2.0,0.0508,0.1016,27546,2.0,2.0,2.0,2.0
2014-09-25,2.05,2.0,0.0508,0.1016,8660000,2.0,2.0,2.0,2.0
2014-09-26,2.05,2.0,0.0508,0.1016,0,0.0,0.0,2.0,2.0
2014-09-29,2.05,2.0,0.0508,0.1016,0,0.0,0.0,2.0,2.0
2014-09-30,2.05,2.0,0.0508,0.1143,110462,2.0,2.0,2.0,2.0
2014-10-01,2.05,2.0,0.0508,0.1143,0,0.0,0.0,2.0,2.0
2014-10-02,2.05,2.0,0.0508,0.1143,0,0.0,0.0,2.0,2.0
2014-10-03,2.05,2.0,0.0508,0.1143,301000,2.0,2.0,2.0,2.0
2014-10-06,2.05,2.0,0.0508,0.1143,0,0.0,0.0,2.0,2.0
2014-10-07,2.05,2.0,0.0508,0.1143,0,0.0,0.0,2.0,2.0
2014-10-08,2.05,2.0,0.0508,0.1143,0,0.0,0.0,2.0,2.0
2014-10-09,2.05,2.0,0.0508,0.1143,0,0.0,0.0,2.0,2.0
2014-10-10,2.05,2.0,0.0508,0.1143,0,0.0,0.0,2.0,2.0
2014-10-13,2.01,2.0,0.0508,0.1143,0,0.0,0.0,2.0,2.0
2014-10-14,2.01,2.0,0.0508,0.1143,0,0.0,0.0,2.0,2.0
2014-10-15,2.01,2.0,0.0508,0.1143,781,2.0,2.0,2.0,2.0
2014-10-16,2.01,2.0,0.0508,0.1143,745000,2.0,2.0,2.0,2.0
2014-10-17,2.01,2.0,0.0508,0.1143,568400,2.0,2.0,2.0,2.0
2014-10-21,2.01,2.0,0.0508,0.1143,0,0.0,0.0,2.0,2.0
2014-10-22,2.01,2.0,0.0508,0.1143,0,0.0,0.0,2.0,2.0
2014-10-23,2.01,2.0,0.0508,0.1143,0,0.0,0.0,2.0,2.0
2014-10-24,2.01,2.0,0.0508,0.1143,718300,2.0,2.0,2.0,2.0
2014-10-27,2.01,2.0,0.0508,0.1143,5000,2.0,2.0,2.0,2.0
2014-10-28,2.01,2.0,0.0508,0.1143,0,0.0,0.0,2.0,2.0
2014-10-29,2.01,2.0,0.0508,0.1143,0,0.0,0.0,2.0,2.0
2014-10-30,2.01,2.0,0.0508,0.1270,0,0.0,0.0,2.0,2.0
2014-10-31,2.01,2.0,0.0508,0.1270,0,0.0,0.0,2.0,2.0
2014-11-03,2.01,2.0,0.0508,0.1270,0,0.0,0.0,2.0,2.0
2014-11-04,2.01,2.0,0.0508,0.1270,576700,2.0,2.0,2.0,2.0
2014-11-05,2.01,2.0,0.0508,0.1270,0,0.0,0.0,2.0,2.0
2014-11-06,2.01,2.0,0.0508,0.1270,0,0.0,0.0,2.0,2.0
2014-11-07,2.01,2.0,0.0508,0.1270,0,0.0,0.0,2.0,2.0
2014-11-10,2.01,2.0,0.0508,0.1270,0,0.0,0.0,2.0,2.0
2014-11-11,2.01,2.0,0.0508,0.1270,3800,2.0,2.0,2.0,2.0
2014-11-12,2.01,2.0,0.0508,0.1270,0,0.0,0.0,2.0,2.0
2014-11-13,2.01,2.0,0.0508,0.1270,0,0.0,0.0,2.0,2.0
2014-11-14,2.01,2.0,0.0508,0.1270,0,0.0,0.0,2.0,2.0
2014-11-17,2.01,2.0,0.0508,0.1270,0,0.0,0.0,2.0,2.0
2014-11-18,2.01,2.0,0.0508,0.1270,14500,2.0,2.0,2.0,2.0
2014-11-19,2.01,2.0,0.0508,0.1270,0,0.0,0.0,2.0,2.0
2014-11-20,2.01,2.0,0.0508,0.1270,0,0.0,0.0,2.0,2.0
2014-11-21,2.01,2.0,0.0508,0.1270,194400,2.0,2.0,2.0,2.0
2014-11-24,2.01,2.0,0.0508,0.1270,4000,2.0,2.0,2.0,2.0
2014-11-25,2.01,2.0,0.0508,0.1270,0,0.0,0.0,2.0,2.0
2014-11-26,2.01,2.0,0.0508,0.1270,98000,2.0,2.0,2.0,2.0
2014-11-27,2.01,2.0,0.0508,0.1270,0,0.0,0.0,2.0,2.0
2014-11-28,2.01,2.0,0.0508,0.1397,2500,2.0,2.0,2.0,2.0
2014-12-01,2.01,2.0,0.0508,0.1397,0,0.0,0.0,2.0,2.0
2014-12-02,2.01,2.0,0.0508,0.1397,3000,2.0,2.0,2.0,2.0
2014-12-03,2.01,2.0,0.0508,0.1397,0,0.0,0.0,2.0,2.0
2014-12-04,2.01,2.0,0.0508,0.1397,0,0.0,0.0,2.0,2.0
2014-12-05,2.01,2.0,0.0508,0.1397,4000,2.0,2.0,2.0,2.0
2014-12-08,2.01,2.0,0.0508,0.1397,0,0.0,0.0,2.0,2.0
2014-12-09,2.01,2.0,0.0508,0.1397,0,0.0,0.0,2.0,2.0
2014-12-10,2.01,2.0,0.0508,0.1397,0,0.0,0.0,2.0,2.0
2014-12-11,2.01,2.0,0.0508,0.1397,0,0.0,0.0,2.0,2.0
2014-12-12,2.01,2.0,0.0508,0.1397,0,0.0,0.0,2.0,2.0
2014-12-15,2.01,2.0,0.0508,0.1397,0,0.0,0.0,2.0,2.0
2014-12-16,2.01,2.0,0.0508,0.1397,0,0.0,0.0,2.0,2.0
2014-12-17,2.01,2.0,0.0508,0.1397,0,0.0,0.0,2.0,2.0
2014-12-18,2.01,2.0,0.0508,0.1397,903,2.0,2.0,2.0,2.0
2014-12-19,2.01,2.0,0.0508,0.1397,328800,2.0,2.0,2.0,2.0
2014-12-22,2.01,2.0,0.0508,0.1397,900,2.0,2.0,2.0,2.0
2014-12-23,2.01,2.0,0.0508,0.1397,0,0.0,0.0,2.0,2.0
2014-12-24,2.01,2.0,0.0508,0.1397,0,0.0,0.0,2.0,2.0
2014-12-29,2.01,2.0,0.0508,0.1397,0,0.0,0.0,2.0,2.0
2014-12-30,2.01,2.0,0.0508,0.1524,49550,2.0,2.0,2.0,2.0
2014-12-31,2.01,2.0,0.0508,0.1524,428,2.0,2.0,2.0,2.0
2015-01-02,2.01,2.0,0.1524,,0,0.0,0.0,2.0,2.0
2015-01-05,2.01,2.0,0.1524,,837372,2.0,2.0,2.0,2.0
2015-01-06,2.01,2.0,0.1524,,21781,2.0,2.0,2.0,2.0
2015-01-07,2.01,2.0,0.1524,,0,0.0,0.0,2.0,2.0
2015-01-08,2.01,2.0,0.1524,,591969,2.0,2.0,2.0,2.0
2015-01-09,2.01,2.0,0.1524,,0,0.0,0.0,2.0,2.0
2015-01-12,2.01,2.0,0.1524,,309000,2.0,2.0,2.0,2.0
2015-01-13,2.01,2.0,0.1524,,16750,2.0,2.0,2.0,2.0
2015-01-14,2.01,2.0,0.1524,,631900,2.0,2.0,2.0,2.0
2015-01-15,2.01,2.0,0.1524,,0,0.0,0.0,2.0,2.0
2015-01-16,2.01,2.0,0.1524,,160000,2.0,2.0,2.0,2.0
2015-01-19,2.01,2.0,0.1524,,0,0.0,0.0,2.0,2.0
2015-01-20,2.01,2.0,0.1524,,100000,2.01,2.0,2.0,2.0
2015-01-21,2.01,2.0,0.1524,,15000,2.0,2.0,2.0,2.0
2015-01-22,2.01,2.0,0.1524,,1373086,2.0,2.0,2.0,2.0
2015-01-23,2.01,2.0,0.1524,,1773100,2.0,2.0,2.0,2.0
